text;label;type;source;dataset
 tes une autoroute ;1;injure;role_playing_game;cyberado
 t'est un pue la pisse Brice;1;injure;role_playing_game;cyberado
 teubé va;1;injure;role_playing_game;cyberado
 theo le justicier de merde mddrr;1;injure;role_playing_game;cyberado
 theo on va te meler aussi;1;injure;role_playing_game;cyberado
 theo: fais gaffe a ton cul;1;injure;role_playing_game;cyberado
 tinsulte pas mon pays connasse;1;injure;role_playing_game;cyberado
 tkktt on t'attendra a 2 on te ntm;1;injure;role_playing_game;cyberado
 toi aussi je te mange;1;injure;role_playing_game;cyberado
 toi dans la tete dans des teub;1;injure;role_playing_game;cyberado
 toi eclater apr contre;1;injure;role_playing_game;cyberado
 toi ta gueule;1;injure;role_playing_game;cyberado
 toi ta mere c satan ;1;injure;role_playing_game;cyberado
 ton manque d'intelligence c pire que tout;1;injure;role_playing_game;cyberado
 ton père plein de mst il met autre chose dans des trous;1;injure;role_playing_game;cyberado
 tout le monde a vu ton cul;1;injure;role_playing_game;cyberado
 TRD PERDU WLH ATT QUE JTE VOIE;1;injure;role_playing_game;cyberado
 tu casse les couilles;1;injure;role_playing_game;cyberado
 tu es de son côté alors qu'elle traine son cul sale partout ou ya des mecs ;1;injure;role_playing_game;cyberado
 tu fais pitié sérieux;1;injure;role_playing_game;cyberado
 tu fais pitie sophie  si ton mec te veux plus bah tu degage ;1;injure;role_playing_game;cyberado
 tu m'étonnes que vous l'avez vue,  c'est vous qu'il l'avez prises connasses;1;injure;role_playing_game;cyberado
 tu nike ta mere plutot et encore;1;injure;role_playing_game;cyberado
 tu peux bien aller te faire foutre;1;injure;role_playing_game;cyberado
 TU PEUX SAUTER FRANCOIS FAIS TOI PLAISIR;1;injure;role_playing_game;cyberado
 tu prend les mec des autres, on a toujours su que t'etais une connasse;1;injure;role_playing_game;cyberado
 Tu pues la merde ;1;injure;role_playing_game;cyberado
 tu respect même pas ta relion t'es une szlope;1;injure;role_playing_game;cyberado
 tu suis le chemin de ta mère là;1;injure;role_playing_game;cyberado
 tu t'es suicidé;1;injure;role_playing_game;cyberado
 tu va repartir en boiten;1;injure;role_playing_game;cyberado
" tu va rien faire sal;e folle";1;injure;role_playing_game;cyberado
 tu vas contaminer tout le monde paul !!!!!!!;1;injure;role_playing_game;cyberado
 tu veux que je t'explose ta gueule ou quoi?;1;injure;role_playing_game;cyberado
 Tu veux quoi SALOPE  en faite t es passer sur tout paname donc parle pas;1;injure;role_playing_game;cyberado
 vas te faire sequestrer avec ta petite bite Brice;1;injure;role_playing_game;cyberado
 vazi je viens avec toi on va le défoncer  ;1;injure;role_playing_game;cyberado
 vous êtes des merdes à la défendre tous;1;injure;role_playing_game;cyberado
 vous etes qu'une bande de con ceux qui respectent r;1;injure;role_playing_game;cyberado
 vous puez de la shnek bande de crasseuse;1;injure;role_playing_game;cyberado
 vu ton esprit de déduction merdique Sophie;1;injure;role_playing_game;cyberado
 woow tu fait meme beuger la co ;1;injure;role_playing_game;cyberado
 y'a l'odeur aussi;1;injure;role_playing_game;cyberado
 zoé t'emmerde;1;injure;role_playing_game;cyberado
Brice nique ta race;1;injure;role_playing_game;cyberado
 jvais briser ses os et boire son sang;1;injure;role_playing_game;cyberado
 ALLEZ MANIFESTE TOI GROS PORCS;1;physique;role_playing_game;cyberado
 amine baleine*;1;physique;role_playing_game;cyberado
 assume que t'aime les filles c tout connasse;1;physique;role_playing_game;cyberado
 bah la mere d'une grosse moche doit etre grosse moche;1;physique;role_playing_game;cyberado
 beh oui elle est venu nous parler elle cherche la merde cette grosse ;1;physique;role_playing_game;cyberado
 Brice t'est telment gros que si on te pousse tu roule;1;physique;role_playing_game;cyberado
 c sur que ecraser des personnes ca doit etre facile pour toi vue que yu pese 1 tonne;1;physique;role_playing_game;cyberado
 ce n'est pas de ca faute d'avoir des grosses cuisses;1;physique;role_playing_game;cyberado
 donc il kif les grosses moches;1;physique;role_playing_game;cyberado
 d'ou tu me parle? faudrait deja que tu perde 100 kg avant de me donner des ordres la grosse;1;physique;role_playing_game;cyberado
 et oh baleine bleu;1;physique;role_playing_game;cyberado
 et pour aimer ton cul faurdrait etre aveugle la grosse;1;physique;role_playing_game;cyberado
 Et ta mere elle peut courir 2sec aussi sans etre essoufles?;1;physique;role_playing_game;cyberado
 FAT = grosse;1;physique;role_playing_game;cyberado
 fatimah elle est 20fois plus grosse qu'elle;1;physique;role_playing_game;cyberado
 ftg sale gros;1;physique;role_playing_game;cyberado
 hey! tu m'parle autrement la grosse!;1;physique;role_playing_game;cyberado
 il a des grosses cuisses Moussa;1;physique;role_playing_game;cyberado
 il aime surtout les grosse;1;physique;role_playing_game;cyberado
 il est grosse c'est pas francais commence par aller revoir tes cours ensuite vient critiqué les autre;1;physique;role_playing_game;cyberado
 IL EST OU LE GROS LARD;1;physique;role_playing_game;cyberado
 jamais brice le gros lard;1;physique;role_playing_game;cyberado
 je comprend meme pas pq il t’as embrasse sophi est pas grosse au moins;1;physique;role_playing_game;cyberado
 la grosse c'est toi;1;physique;role_playing_game;cyberado
 Les conneries d'Adrien sont aussi grosses que lui;1;physique;role_playing_game;cyberado
 moi j'en ai rien à foutre de ton débile de gros laid;1;physique;role_playing_game;cyberado
 moussa dis nous tes qui toi aussi tes une baleine ? tu flotte dans l'eau;1;physique;role_playing_game;cyberado
 non ne serai jamais jaloux d’elle elle est grosse;1;physique;role_playing_game;cyberado
 non on arrete pas:') :') :') :') il est grosse;1;physique;role_playing_game;cyberado
 nouvelle bombe atomique;1;physique;role_playing_game;cyberado
 on fait ce qu'on veut grosse chienne;1;physique;role_playing_game;cyberado
 OUE GROSPORC;1;physique;role_playing_game;cyberado
 parce que elle est trop grosse pour rentrer dans ta boche;1;physique;role_playing_game;cyberado
 ptdrrr alors si une grosse boule;1;physique;role_playing_game;cyberado
 qestu parles grosse folle c'est toi l'obèse donc c'est toi qui roule;1;physique;role_playing_game;cyberado
 quoi sale grosse;1;physique;role_playing_game;cyberado
 sale grosse;1;physique;role_playing_game;cyberado
 Salut la grosse,  j'espere que la photo t'as plu;1;physique;role_playing_game;cyberado
 soit contente la grosse;1;physique;role_playing_game;cyberado
 t grosse tu bouffe que des macdo;1;physique;role_playing_game;cyberado
 t'aime les mecs donc t'aime les grosse;1;physique;role_playing_game;cyberado
 TES TELLEMENT GROS QUE QUAND TU PASSE DEVANT LE SOLEIL TOUT LE MONDE CRIS ECLIPSE!!!!!!!!;1;physique;role_playing_game;cyberado
 Theresa :quitte a etre une baleine;1;physique;role_playing_game;cyberado
 tu sais nager fat ?N;1;physique;role_playing_game;cyberado
 Tu vois je me pose une question Zoé comment tu fais pour t'acceepter accepter d'être aussi grosse;1;physique;role_playing_game;cyberado
 uhm regarde ce que je vois c'est Moussa au grosse cuisses;1;physique;role_playing_game;cyberado
 vas courir gros phoque retourne dans l'eau;1;physique;role_playing_game;cyberado
 ZOE EST GROSSE;1;physique;role_playing_game;cyberado
 Zoé t'es qu'une merde et  tu resteras toujours une merde une grosse une boulette;1;physique;role_playing_game;cyberado
 twerke de la graisse;1;physique;role_playing_game;cyberado
 un petit porc mdrrr bien trouver les deux bouffones elles t'emmerdent;1;physique;role_playing_game;cyberado
 va retourner manger macdo avec tes 3 menu signature;1;physique;role_playing_game;cyberado
 va te faire enculer sale rousse;1;physique;role_playing_game;cyberado
 arrete de faire la mskn Brice assume ta ptite bite;1;physique;role_playing_game;cyberado
 arrete si brice mange plus il vas exploser;1;physique;role_playing_game;cyberado
 bah au moins elle est pas plate comme vous bande de conne;1;physique;role_playing_game;cyberado
 bien dit zoé rouller aplati le;1;physique;role_playing_game;cyberado
 brice jvais te perce le ventre tu va voir ballons de bodruche ah;1;physique;role_playing_game;cyberado
 brice le cachalot;1;physique;role_playing_game;cyberado
 brice si taurai était aussi fort a lécole que dans la muscu tu ressemblerai pas a king kong;1;physique;role_playing_game;cyberado
 brique de lait va baiser tes morts;1;physique;role_playing_game;cyberado
 cava bouboule ?;1;physique;role_playing_game;cyberado
 c'est toi le bourlet lucie;1;physique;role_playing_game;cyberado
 coralie c'est une obese qui baise;1;physique;role_playing_game;cyberado
 déjà faudrait que tu roules jusqu'à moi;1;physique;role_playing_game;cyberado
 espece de boule je te pousse tu roule;1;physique;role_playing_game;cyberado
 Et comment tu vas t'y prendre l'obèse ?;1;physique;role_playing_game;cyberado
 Fatigras;1;physique;role_playing_game;cyberado
 fatimah son vagin il sens le cochon,;1;physique;role_playing_game;cyberado
 il est ou le mamouth;1;physique;role_playing_game;cyberado
 il va carrément rebondir sur lui ;1;physique;role_playing_game;cyberado
 mdrr c clair l odeur infecte;1;physique;role_playing_game;cyberado
 mec quand tu sautes tu provoques un séisme sur toute la terre;1;physique;role_playing_game;cyberado
 jalouse de tya peau mi jaune mi marron;1;physique;role_playing_game;cyberado
 laisse-moi vivre ou je t'écrase;1;physique;role_playing_game;cyberado
 mais cest une sale jalouse elle a rien a faire de sa vie et ta peau blanche a toi;1;physique;role_playing_game;cyberado
 natacha elle va mourir si tu lui roulle dessus t'as t'es 3 ptit klebs;1;physique;role_playing_game;cyberado
 oh ptn elle vas me rouler dessus je vais câner;1;physique;role_playing_game;cyberado
 paul et leo vous etes vraiment fatiguant c'est aberrant avec vos tete de teub;1;physique;role_playing_game;cyberado
 t'es obese;1;physique;role_playing_game;cyberado
 t'es plate comme une planche de surf et tu fais la foplle avec mloi;1;physique;role_playing_game;cyberado
 toi tu peux déjà plus vu l'état de tes vieilles dents;1;physique;role_playing_game;cyberado
 toi tu ressemble a un anus perimé ;1;physique;role_playing_game;cyberado
 ton  corps il contient 90% de tartiflette sale chien;1;physique;role_playing_game;cyberado
 ton vieux nombril;1;physique;role_playing_game;cyberado
 tss tss la balaine;1;physique;role_playing_game;cyberado
 tu pouvais juste ne pas l'embrasser c'est ta faute boulette ;1;physique;role_playing_game;cyberado
 tu ressemble a mon anus;1;physique;role_playing_game;cyberado
 tu va faire quoi avec ton pti corp t solo ta pas dami;1;physique;role_playing_game;cyberado
 vaut mieux être un boulette baisable qu'un bâton frigide;1;physique;role_playing_game;cyberado
 belle équipe deux arabe qui pue le kouskous et un gros qui mange as ses doigt;1;racisme;role_playing_game;cyberado
 fatimah pas très francais;1;racisme;role_playing_game;cyberado
 mais silvia t'es vraiment une grosse sous race en ft;1;racisme;role_playing_game;cyberado
 manges du couscous;1;racisme;role_playing_game;cyberado
 oh Soan sale bougnoule ftg;1;racisme;role_playing_game;cyberado
 tg avec ta tete d'immigré;1;racisme;role_playing_game;cyberado
 tg rentre chez toi;1;racisme;role_playing_game;cyberado
 va la mosquée grosse folle;1;racisme;role_playing_game;cyberado
 *retourne manger tes bananes;1;racisme;role_playing_game;cyberado
 2v2 chaud pour vous renvoyer cgez vous chez;1;racisme;role_playing_game;cyberado
 tu sais ce qui separe les animaux des humains ? la mer méditerranné;1;racisme;role_playing_game;cyberado
 une vraie babtou;1;racisme;role_playing_game;cyberado
 va bouffer ton couscous;1;racisme;role_playing_game;cyberado
 va retourner voler des montres;1;racisme;role_playing_game;cyberado
 adolphe c'est tromper de race;1;racisme;role_playing_game;cyberado
 amine retourne dans ton pays;1;racisme;role_playing_game;cyberado
 avec d'autres qui n'aiment pas les arabes comme toi;1;racisme;role_playing_game;cyberado
 avec ton accent la;1;racisme;role_playing_game;cyberado
 avec vos habits du bled la cassez vous;1;racisme;role_playing_game;cyberado
 bah la le serbe a voler le mec de quelqu’un en l’cccurence;1;racisme;role_playing_game;cyberado
 bah quoi? l'étrangère a un pb?;1;racisme;role_playing_game;cyberado
 Bah retourne faire ta vie en Algérie stp;1;racisme;role_playing_game;cyberado
 bon fatima retourne dans ton pays et casse pas les couilles;1;racisme;role_playing_game;cyberado
 bougnoule !!;1;racisme;role_playing_game;cyberado
 bz ta mere sale arabe;1;racisme;role_playing_game;cyberado
 ces putain de serbes de merdes;1;racisme;role_playing_game;cyberado
 cest fdp de racistes zemmourriens;1;racisme;role_playing_game;cyberado
 c'est pas dans son pays qu'elle en aura :') :');1;racisme;role_playing_game;cyberado
 c'est pas l'habille qui fais le moine c'est l'arabe qui mange pas;1;racisme;role_playing_game;cyberado
 c'est ta mere la sale noir de tabira;1;racisme;role_playing_game;cyberado
 c'est toi la moche sale serbe de mes couilles;1;racisme;role_playing_game;cyberado
 c'est toi le singe;1;racisme;role_playing_game;cyberado
 c'est toi rentre dans ton pays d'homophobes Ellian;1;racisme;role_playing_game;cyberado
 comment une étrangère peut etre plus intellignet que moi;1;racisme;role_playing_game;cyberado
 de la même couleur ça vous fait un point commun;1;racisme;role_playing_game;cyberado
 Deux qui pauivre merde?;1;racisme;role_playing_game;cyberado
 en plus tes la tu vien de serbi;1;racisme;role_playing_game;cyberado
 enculer de merde j'espere que zemmour passe;1;racisme;role_playing_game;cyberado
 fatou t'es pas francaise;1;racisme;role_playing_game;cyberado
 faut doser sur le couscous;1;racisme;role_playing_game;cyberado
 hitler a vise les mauvais;1;racisme;role_playing_game;cyberado
 hitler c'est trompé de communauté;1;racisme;role_playing_game;cyberado
 Hitler il était pas si mauvais il s'est juste tromper de cible;1;racisme;role_playing_game;cyberado
 ho ca sens le kouskous;1;racisme;role_playing_game;cyberado
 IL AURAIT DU T'EXTERMINER !;1;racisme;role_playing_game;cyberado
 javoue tu sais pas tu parle meme pas francais;1;racisme;role_playing_game;cyberado
 je vais te renvoyer dans ta tribue;1;racisme;role_playing_game;cyberado
 JVAI GAZER TOUTES TA DESCENDENCE;1;racisme;role_playing_game;cyberado
 les arabes toujours la pour des sous;1;racisme;role_playing_game;cyberado
 les blancs vont pas en enfer;1;racisme;role_playing_game;cyberado
 les etranger dans l'avion;1;racisme;role_playing_game;cyberado
 Lucas c'est mon meilleur je le connais tu lui a promis des nudes c'est pour ca quil ta embrassé il sortirait jamais avec une serbe et moche en plus;1;racisme;role_playing_game;cyberado
 mdrrr sale' serbe retourne dans ton pays;1;racisme;role_playing_game;cyberado
 MOUSSA JE VAIS VENIR EN BAS DE CHEZ TOI TU VA VOIR QUI VA PLUS PARLER SALE MIGRANS DE MERDE;1;racisme;role_playing_game;cyberado
 Moussa sale arabe;1;racisme;role_playing_game;cyberado
 nikomok;1;racisme;role_playing_game;cyberado
 nique les arabes;1;racisme;role_playing_game;cyberado
 nique les bougnoules;1;racisme;role_playing_game;cyberado
 niquez vos mères en Serbie;1;racisme;role_playing_game;cyberado
 normal un singe ça bouffe des teub;1;racisme;role_playing_game;cyberado
 oe en auschwitz et il suce hitler;1;racisme;role_playing_game;cyberado
 ohh bande d'arabe la;1;racisme;role_playing_game;cyberado
 on va s'en sortir triomphant on va expulser tous les arabes comme toi;1;racisme;role_playing_game;cyberado
 et toi Diana avec ta gueule de macaque de quoi tu parles?;1;racisme;role_playing_game;cyberado
 grave je suis d'accord direction les camps de concentration;1;racisme;role_playing_game;cyberado
 hey toi tut'la ferme l'étrazngère! retourne dans ton pays de merde;1;racisme;role_playing_game;cyberado
 mais ton pere le ptn de serbe;1;racisme;role_playing_game;cyberado
 moi c mon pays o moinh;1;racisme;role_playing_game;cyberado
 Moussa ta ton pasport?;1;racisme;role_playing_game;cyberado
 on va te faire manger du saucisson;1;racisme;role_playing_game;cyberado
 retourne au Kosovo et vient pas faire chier;1;racisme;role_playing_game;cyberado
 retourne en algerie;1;racisme;role_playing_game;cyberado
 retourne en serbie et il y aura plus de probleme fdp;1;racisme;role_playing_game;cyberado
 sale arabde de merde Moussa;1;racisme;role_playing_game;cyberado
 sale arabe;1;racisme;role_playing_game;cyberado
 salle arabe *;1;racisme;role_playing_game;cyberado
 t dans notre pays et tu parle;1;racisme;role_playing_game;cyberado
 t'as déjà vu un noir d'en l'eau il coule;1;racisme;role_playing_game;cyberado
 t'as sucé pour passer la frontière ?;1;racisme;role_playing_game;cyberado
 teresa tu parles de culture mais chez toi y'a même pas accès à l'eau alors à l'ecole........ et ça se fait ressentir;1;racisme;role_playing_game;cyberado
 theo arrete de defendre vrm on dirait que t'es pas francais;1;racisme;role_playing_game;cyberado
 vas apprendre la langue de ton pays déjà;1;racisme;role_playing_game;cyberado
 vive hitler et zemmours;1;racisme;role_playing_game;cyberado
 wallah toi le babtou  pourquoi tu parles comme les autres ?;1;racisme;role_playing_game;cyberado
 Yanis tu montre a quelle pouint un arabe cest con quelle sous race;1;racisme;role_playing_game;cyberado
"""l'islamophobie"" c'est les musulmans qui veulent empêcher le blasphème.";1;religion;NGO;CONAN
"""l'islamophobie"" c'est un moyen de nous retirer notre liberté d'expression.";1;religion;NGO;CONAN
(en réagissant à une attaque terroriste:) bien sûr encore un blond aux yeux bleus qui s'appelle édouard.;1;religion;NGO;CONAN
(en réagissant à une attaque terroriste:) encore un bouddhiste, et ils veulent nous faire croire que l'islam est une religion de paix et de tolérance.;1;religion;NGO;CONAN
En fin de compte, les musulmans veulent soit nous convertir soit nous tuer.;1;religion;NGO;CONAN
Filles voilées c'est pas bien.;1;religion;NGO;CONAN
Il est permis de discriminer les femmes voilées.;1;religion;NGO;CONAN
Il n'y a pas de place pour les musulmans.;1;religion;NGO;CONAN
Il y a trop de musulmans ici.;1;religion;NGO;CONAN
Je n'ai pas de travail grâce aux musulmans.;1;religion;NGO;CONAN
Je ne veux pas de musulmans dans notre pays.;1;religion;NGO;CONAN
L.es migrants représentent la 5eme colonne.;1;religion;NGO;CONAN
La France est un pays laïc, la pratique de l'Islam devrait être interdite.;1;religion;NGO;CONAN
Le bouddhisme est la religion de la paix et de la tolérance, pas l'islam comme ils ont des terroristes.;1;religion;NGO;CONAN
Le voile dans l'Islam a une signification politique.;1;religion;NGO;CONAN
Le voile est contraire à la laïcité.;1;religion;NGO;CONAN
Le voile est contre la démocratie.;1;religion;NGO;CONAN
Le voile islamique est la démonstration d'un islam politique.;1;religion;NGO;CONAN
Le voile islamique est un assaut pour nous.;1;religion;NGO;CONAN
Le voile islamique est une honte pour nous.;1;religion;NGO;CONAN
Le voile représente l'humeur politique des musulmans.;1;religion;NGO;CONAN
Les enfants musulmans ne sont pas autorisés à manger pendant le ramadan.;1;religion;NGO;CONAN
Les femmes musulmanes ne travaillent pas, elles restent à la maison.;1;religion;NGO;CONAN
Les femmes musulmanes n'ont aucun droit.;1;religion;NGO;CONAN
Les femmes musulmanes restent chez elles.;1;religion;NGO;CONAN
Les femmes musulmanes se renferment avec leur voile, c'est normal qu'on les discrimine.;1;religion;NGO;CONAN
Les femmes musulmanes sont des ménagères.;1;religion;NGO;CONAN
Les femmes musulmanes sont gardées à la maison.;1;religion;NGO;CONAN
Les femmes musulmanes sont toutes mères au foyer.;1;religion;NGO;CONAN
Les femmes sont malheureuses dans l'islam.;1;religion;NGO;CONAN
Les femmes voilées ne peuvent pas travailler, elles sont prisonnières chez elles.;1;religion;NGO;CONAN
Les femmes voilées ne travaillent pas, elles sont enfermées à la maison.;1;religion;NGO;CONAN
Les femmes voilées sont discriminées à cause du voile.;1;religion;NGO;CONAN
Les femmes voilées sont misérables et portent le voile contre leur volonté.;1;religion;NGO;CONAN
Les femmes voilées sont misérables et réprimées.;1;religion;NGO;CONAN
Les femmes voilées sont soumises et obligées de porter le foulard.;1;religion;NGO;CONAN
Les filles musulmanes sont obligées de porter des jupes.;1;religion;NGO;CONAN
Les hommes musulmans sont cruels, les femmes musulmanes sont misérables.;1;religion;NGO;CONAN
Les hommes musulmans sont dangereux, les femmes musulmanes sont supprimées.;1;religion;NGO;CONAN
Les hommes musulmans sont violents, les femmes musulmanes sont soumises.;1;religion;NGO;CONAN
Les migrants minent notre société.;1;religion;NGO;CONAN
Les migrants sont nuisibles à notre société.;1;religion;NGO;CONAN
Les musulmans changent la vie en europe.;1;religion;NGO;CONAN
Les musulmans changent trop sur les marchés alimentaires.;1;religion;NGO;CONAN
Les musulmans conquièrent notre pays.;1;religion;NGO;CONAN
Les musulmans détestent les autres religions.;1;religion;NGO;CONAN
Les musulmans détestent les juifs.;1;religion;NGO;CONAN
Les musulmans détestent quiconque n'est pas musulman.;1;religion;NGO;CONAN
Les musulmans devraient rentrer chez eux.;1;religion;NGO;CONAN
Les musulmans doivent intégrer ou quitter la France!;1;religion;NGO;CONAN
Les musulmans doivent intégrer ou quitter.;1;religion;NGO;CONAN
Les musulmans doivent partir.;1;religion;NGO;CONAN
Les musulmans doivent se convertir ou quitter la France.;1;religion;NGO;CONAN
Les musulmans empêchent les filles de porter des jupes.;1;religion;NGO;CONAN
Les musulmans empêchent les gens de manger pendant le ramadan.;1;religion;NGO;CONAN
Les musulmans exploitent le système français.;1;religion;NGO;CONAN
Les musulmans forcent les gens à jeûner pendant le ramadan.;1;religion;NGO;CONAN
Les musulmans forcent leur enfant à jeûner pendant le ramadan.;1;religion;NGO;CONAN
Les musulmans imposent des règles vestimentaires aux filles.;1;religion;NGO;CONAN
Les musulmans minent notre société.;1;religion;NGO;CONAN
Les musulmans ne changent pas.;1;religion;NGO;CONAN
Les musulmans ne laissent pas les gens s'en prendre à cause du ramadan.;1;religion;NGO;CONAN
Les musulmans ne laissent pas leurs enfants manger pendant le ramadan.;1;religion;NGO;CONAN
Les musulmans ne sont pas décents.;1;religion;NGO;CONAN
Les musulmans ne sont pas dignes de confiance.;1;religion;NGO;CONAN
Les musulmans ne sont pas tolérants aux autres religions.;1;religion;NGO;CONAN
Les musulmans ne sont pas tolérants envers les juifs et les chrétiens.;1;religion;NGO;CONAN
Les musulmans ne sont pas tolérants envers les non-musulmans.;1;religion;NGO;CONAN
Les musulmans n'évoluent pas.;1;religion;NGO;CONAN
Les musulmans nous convertissent ou nous tuent.;1;religion;NGO;CONAN
Les musulmans nous volent notre travail.;1;religion;NGO;CONAN
Les musulmans occupent nos supermarchés.;1;religion;NGO;CONAN
Les musulmans ont envahi nos pays.;1;religion;NGO;CONAN
Les musulmans profitent du système français.;1;religion;NGO;CONAN
Les musulmans sont affreux.;1;religion;NGO;CONAN
Les musulmans sont antisémites.;1;religion;NGO;CONAN
Les musulmans sont de mauvaises personnes.;1;religion;NGO;CONAN
Les musulmans sont des racistes.;1;religion;NGO;CONAN
Les musulmans sont faibles d'esprit.;1;religion;NGO;CONAN
Les musulmans sont faibles.;1;religion;NGO;CONAN
Les musulmans sont sombres.;1;religion;NGO;CONAN
Les musulmans sont tous des racailles.;1;religion;NGO;CONAN
Les musulmans sont tous des terroristes fondamentalistes islamistes salafistes.;1;religion;NGO;CONAN
Les musulmans sont tous des terroristes.;1;religion;NGO;CONAN
Les musulmans sont tous pareils.;1;religion;NGO;CONAN
Les musulmans sont tous violents.;1;religion;NGO;CONAN
Les musulmans utilisent le système français.;1;religion;NGO;CONAN
Les musulmans veulent imposer la sharia en Europe.;1;religion;NGO;CONAN
Les musulmans veulent rendre toute la viande francaise halal.;1;religion;NGO;CONAN
Les musulmans volent nos lieux de travail.;1;religion;NGO;CONAN
Les pays islamiques sont en guerre, ils traînent derrière.;1;religion;NGO;CONAN
Les terroristes sont musulmans.;1;religion;NGO;CONAN
Les valeurs islamiques sont différentes de nos valeurs.;1;religion;NGO;CONAN
L'islam appartient au passé.;1;religion;NGO;CONAN
L'islam crée des problèmes pour notre société.;1;religion;NGO;CONAN
L'islam déteste les chrétiens et les juifs.;1;religion;NGO;CONAN
L'islam déteste les femmes.;1;religion;NGO;CONAN
L'islam encourage les guerres, nous ne devrions pas l'encourager.;1;religion;NGO;CONAN
L'islam est barbare.;1;religion;NGO;CONAN
L'islam est contre les valeurs européennes.;1;religion;NGO;CONAN
L'islam est cruel.;1;religion;NGO;CONAN
L'islam est inférieur en europe.;1;religion;NGO;CONAN
L'islam est inférieur.;1;religion;NGO;CONAN
L'islam est la religion de la guerre, il ne faut pas le laisser.;1;religion;NGO;CONAN
L'islam est la religion de l'obscurantisme.;1;religion;NGO;CONAN
L'islam est mauvais, nous devrions nous en débarrasser.;1;religion;NGO;CONAN
L'islam est une maladie qui devrait être guérie.;1;religion;NGO;CONAN
L'islam est une maladie qui doit être éradiquée.;1;religion;NGO;CONAN
L'islam est une religion de guerre, nous devons tous le combattre.;1;religion;NGO;CONAN
L'islam est une religion incompatible avec les valeurs de la République.;1;religion;NGO;CONAN
L'islam est une religion moyenâgeuse.;1;religion;NGO;CONAN
L'islam est une religion sombre.;1;religion;NGO;CONAN
L'islam et le terrorisme sont des synonymes.;1;religion;NGO;CONAN
L'islam n'appartient pas à l'Europe.;1;religion;NGO;CONAN
L'islam n'appartient pas à notre pays.;1;religion;NGO;CONAN
L'islam n'appartient pas au monde moderne.;1;religion;NGO;CONAN
L'islam ne partage pas nos valeurs républicaines.;1;religion;NGO;CONAN
L'islam n'est pas européen.;1;religion;NGO;CONAN
L'islam n'est pas juste envers les femmes.;1;religion;NGO;CONAN
L'islam n'est pas pour notre république.;1;religion;NGO;CONAN
L'islam nous envahira: c'est l'islamisation.;1;religion;NGO;CONAN
L'islam pose beaucoup de problèmes à notre société.;1;religion;NGO;CONAN
L'islam va à l'encontre des valeurs francaises.;1;religion;NGO;CONAN
L'islamisation est nuisible.;1;religion;NGO;CONAN
L'islamisation est une menace.;1;religion;NGO;CONAN
L'islamophobie c'est bien, l'islam c'est mal.;1;religion;NGO;CONAN
L'islamophobie est bénéfique pour être banni par les musulmans.;1;religion;NGO;CONAN
L'islamophobie est interdite par les musulmans.;1;religion;NGO;CONAN
L'islamophobie est un droit. Combattre l'islam est un devoir.;1;religion;NGO;CONAN
Musulman mène aux guerres, ce n'est pas une religion progressiste.;1;religion;NGO;CONAN
Musulmans imposent leurs règles en europe.;1;religion;NGO;CONAN
Musulmans, partez!;1;religion;NGO;CONAN
Musulmans: retournez dans votre pays.;1;religion;NGO;CONAN
Notre liberté de parole devrait nous permettre de mal parler des musulmans.;1;religion;NGO;CONAN
Nous devrions bannir l'islam de notre pays.;1;religion;NGO;CONAN
Nous ne devrions pas laisser le voile sur nos filles.;1;religion;NGO;CONAN
Nous ne devrions pas nous décourager de l'islamophobie.;1;religion;NGO;CONAN
Nous voyons de plus en plus un problème musulman.;1;religion;NGO;CONAN
On ne peut pas faire confiance aux musulmans c'est tous des escrocs.;1;religion;NGO;CONAN
On voudrait nous faire croire que c'est normal, bientôt nos petites filles voilées.;1;religion;NGO;CONAN
Quand il y a un crime, musulmans sont à blâmer.;1;religion;NGO;CONAN
Si l'islam est une religion moderne, pourquoi est ce que tous les pays musulmans sont arriérés et/ou en guerre?;1;religion;NGO;CONAN
Soyons islamophobes et combattons l'islam.;1;religion;NGO;CONAN
Ton voile est une agression contre moi.;1;religion;NGO;CONAN
Tous les musulmans sont cruels.;1;religion;NGO;CONAN
Tous les musulmans sont des criminels.;1;religion;NGO;CONAN
Tous les musulmans sont des terroristes radicaux.;1;religion;NGO;CONAN
Tous les terracts sont commis par des musulmans, pas par des européens.;1;religion;NGO;CONAN
Vous ne devriez pas croire les musulmans.;1;religion;NGO;CONAN
Vous pouvez deviner l'apparition d'un terroriste.;1;religion;NGO;CONAN
 fais pas des blagues sur l'eglise dieu il a cree adam et eve tu leches des filles t'as pas honte;1;religion;role_playing_game;cyberado
 fatimah on va t'enfoncer ton voile dans le cul;1;religion;role_playing_game;cyberado
 la prochaine fois tu mettra un voile comme t es parents au lieu de nous faire cvhier;1;religion;role_playing_game;cyberado
 les musulmans mangent pas de porcs c'est les porcs qui mangent des musulmans;1;religion;role_playing_game;cyberado
 on te brule toi a leglise;1;religion;role_playing_game;cyberado
 oooooooh fatima retourne faire ton  ramadan a la con ça te fera pas de mal;1;religion;role_playing_game;cyberado
 jte prend un billet aussi au passage ? oublie pas ton voile;1;religion;role_playing_game;cyberado
 Moussa bz ta mere la voiler;1;religion;role_playing_game;cyberado
 olalala insulte volée à ta mère;1;religion;role_playing_game;cyberado
 ta daronne la voilé amine;1;religion;role_playing_game;cyberado
